Логинов Андрон Юльевич,1986-01-28,Сазонова Лукия Геннадьевна,1971-05-09,2009-04-22,8
Третьяков Георгий Владиленович,1975-03-01,Григорьева Иванна Ивановна,1970-09-09,2009-05-03,9
Лукин Исидор Ермилович,1990-06-19,Потапова Лукия Антоновна,1961-03-08,2009-05-12,3
Рыбаков Лев Вячеславович,1964-10-16,Сафонова Василиса Тарасовна,1961-09-21,2009-05-13,3
Бобров Флорентин Трифонович,1962-02-03,Моисеева Елена Ждановна,1970-04-02,2009-05-13,9
Тимофеев Павел Фадеевич,1976-02-16,Агафонова Агата Васильевна,1971-03-13,2009-05-14,4
Савин Рубен Феоктистович,1967-08-23,Рыбакова Глафира Ждановна,1967-03-07,2009-05-15,4
Терентьев Феофан Феодосьевич,1982-03-04,Беспалова Пелагея Егоровна,1991-05-10,2009-05-17,2
Андреев Аристарх Ефимович,1966-07-13,Зайцева Таисия Рудольфовна,1979-12-06,2009-05-17,5
Богданов Мартьян Владиленович,1965-04-18,Панова София Харитоновна,1982-08-11,2009-05-19,1
Федоров Якуб Ильич,1968-03-23,Некрасова Глафира Кирилловна,1978-02-04,2009-05-20,9
Маслов Вячеслав Эдуардович,1980-06-20,Горбачева Марфа Леоновна,1978-04-21,2009-05-23,2
Муравьев Моисей Елизарович,1975-04-01,Харитонова Полина Валентиновна,1984-04-20,2009-05-27,4
Тимофеев Сергей Владиславович,1984-11-18,Дорофеева Елена Аскольдовна,1983-06-16,2009-05-28,6
Дроздов Ферапонт Власович,1987-01-03,Боброва Вера Геннадьевна,1986-01-05,2009-06-02,8
Кабанов Любосмысл Арсеньевич,1976-07-28,Никифорова Кира Павловна,1968-08-05,2009-06-03,6
Андреев Осип Евсеевич,1985-03-28,Андреева Синклитикия Викторовна,1991-06-19,2009-06-04,10
Морозов Ферапонт Бориславович,1980-09-13,Евсеева Елена Алексеевна,1970-08-23,2009-06-08,2
Лихачев Владлен Зиновьевич,1976-10-24,Горбачева Галина Оскаровна,1970-11-04,2009-06-08,9
Быков Дорофей Владиславович,1979-10-27,Муравьева Октябрина Ефимовна,1979-10-21,2009-06-10,9
Голубев Харитон Арсеньевич,1983-10-20,Жукова Мария Вячеславовна,1978-03-01,2009-06-10,9
Зиновьев Самуил Демьянович,1981-01-12,Белоусова Лукия Эльдаровна,1961-10-25,2009-06-11,5
Князев Гедеон Иосипович,1985-09-24,Тетерина Александра Геннадьевна,1977-01-19,2009-06-11,10
Сидоров Наркис Харлампьевич,1972-05-04,Вишнякова Алина Александровна,1984-10-23,2009-06-11,10
Герасимов Ипполит Гордеевич,1964-03-28,Борисова Евдокия Богдановна,1986-12-05,2009-06-12,7
Горбунов Мстислав Фёдорович,1961-11-07,Елисеева Тамара Максимовна,1978-11-20,2009-06-12,10
Федотов Модест Бенедиктович,1973-11-05,Лапина Анна Романовна,1990-09-07,2009-06-13,3
Быков Федосий Августович,1988-03-07,Юдина Елизавета Анатольевна,1971-06-04,2009-06-14,2
Захаров Спиридон Адамович,1991-12-20,Комарова Наталья Игоревна,1968-11-21,2009-06-15,6
Шилов Онуфрий Витальевич,1981-04-26,Гусева Иванна Георгиевна,1962-03-25,2009-06-16,6
Туров Степан Всеволодович,1962-12-08,Гущина Иванна Григорьевна,1971-09-09,2009-06-16,9
Щербаков Аполлон Ааронович,1991-11-05,Блинова Лора Макаровна,1962-03-21,2009-06-17,6
Горбачев Лука Иосипович,1960-05-03,Колобова Вероника Максимовна,1980-09-08,2009-06-18,7
Гришин Виталий Гертрудович,1980-10-24,Белозерова Ангелина Владиславовна,1986-06-09,2009-06-20,9
Симонов Филарет Жанович,1963-12-05,Новикова Нонна Матвеевна,1991-05-01,2009-06-20,9
Журавлев Степан Теймуразович,1977-05-12,Гурьева Клавдия Ефимовна,1970-04-12,2009-06-21,2
Николаев Дементий Валерьянович,1990-07-05,Данилова Элеонора Эльдаровна,1963-10-04,2009-06-21,7
Дроздов Силантий Игоревич,1982-02-17,Кузнецова Элеонора Филипповна,1975-11-10,2009-06-23,2
Воронцов Мартын Филимонович,1990-07-07,Наумова Марина Юльевна,1989-05-17,2009-06-23,9
Соколов Фирс Тарасович,1979-12-07,Дмитриева Вероника Эдуардовна,1986-06-19,2009-06-24,7
Тихонов Феликс Трофимович,1991-01-02,Вишнякова Марфа Валентиновна,1969-09-16,2009-06-24,9
Королев Радислав Ярославович,1972-05-07,Меркушева Оксана Вениаминовна,1980-12-13,2009-06-26,10
Назаров Порфирий Филиппович,1975-10-09,Иванова Раиса Архиповна,1974-12-13,2009-06-27,4
Лихачев Изот Эдгардович,1979-03-16,Вишнякова Евпраксия Максимовна,1965-09-15,2009-07-01,1
Дорофеев Софрон Харитонович,1962-12-06,Ильина Вероника Викторовна,1965-04-13,2009-07-01,7
Уваров Ульян Игнатьевич,1970-05-25,Попова Нонна Васильевна,1986-07-09,2009-07-01,10
Красильников Иларион Фомич,1980-01-21,Гурьева Евпраксия Владимировна,1970-02-22,2009-07-03,6
Крюков Панкратий Феоктистович,1983-07-13,Белозерова Жанна Афанасьевна,1966-06-04,2009-07-04,8
Фомичев Григорий Тимурович,1988-12-25,Устинова Раиса Богдановна,1991-06-23,2009-07-06,5
Анисимов Павел Анатольевич,1989-10-03,Бобылева Фаина Ефимовна,1961-10-07,2009-07-06,8
Дмитриев Тарас Гордеевич,1980-11-20,Лапина София Ефимовна,1987-12-04,2009-07-07,5
Максимов Федосий Демьянович,1990-08-01,Щукина Евфросиния Анатольевна,1976-05-23,2009-07-07,7
Третьяков Михей Алексеевич,1974-02-04,Носова Варвара Геннадьевна,1985-08-13,2009-07-08,5
Горшков Прокофий Абрамович,1983-10-26,Пахомова Зинаида Тимофеевна,1986-08-23,2009-07-09,6
Игнатов Амвросий Гавриилович,1962-03-11,Павлова Лора Юльевна,1991-04-09,2009-07-10,9
Коновалов Станислав Тимурович,1968-05-21,Ильина Галина Юльевна,1965-08-03,2009-07-11,6
Осипов Леон Алексеевич,1980-11-19,Зуева Зинаида Васильевна,1988-11-28,2009-07-11,9
Зуев Август Терентьевич,1990-09-20,Лапина Ольга Макаровна,1972-03-21,2009-07-12,2
Сысоев Аполлинарий Гавриилович,1988-10-19,Потапова Евфросиния Леоновна,1988-07-27,2009-07-12,2
Носков Устин Гавриилович,1985-10-28,Жукова Нонна Юрьевна,1973-07-18,2009-07-12,5
Мельников Филарет Ефремович,1991-08-13,Гришина Ия Руслановна,1971-11-24,2009-07-12,8
Фролов Лавр Анисимович,1985-06-14,Гуляева Екатерина Ждановна,1984-06-16,2009-07-13,3
Лукин Стоян Адамович,1980-01-05,Вишнякова Валерия Никифоровна,1991-01-11,2009-07-13,4
Аксенов Валерьян Филимонович,1968-01-10,Доронина Екатерина Святославовна,1965-06-05,2009-07-15,3
Сысоев Корнил Гордеевич,1977-02-02,Кузьмина Любовь Болеславовна,1984-01-04,2009-07-15,3
Крылов Сигизмунд Адрианович,1989-03-02,Колобова Юлия Дмитриевна,1969-08-09,2009-07-15,6
Филиппов Никон Богданович,1965-10-25,Овчинникова Татьяна Макаровна,1981-01-17,2009-07-15,6
Марков Сергей Харлампьевич,1961-08-05,Савина Клавдия Васильевна,1964-05-23,2009-07-16,9
Крюков Чеслав Харитонович,1988-07-06,Артемьева Нина Эдуардовна,1985-03-23,2009-07-17,3
Муравьев Аверьян Богданович,1990-09-08,Субботина Лора Юрьевна,1982-06-19,2009-07-17,7
Аксенов Федор Юльевич,1964-01-16,Комиссарова Елизавета Игоревна,1984-12-01,2009-07-17,10
Капустин Олег Федосьевич,1960-01-16,Тетерина Оксана Игоревна,1990-08-22,2009-07-19,5
Степанов Касьян Гаврилович,1984-05-05,Лобанова Евгения Петровна,1960-02-27,2009-07-19,7
Лапин Онуфрий Вячеславович,1963-04-04,Беспалова Ия Геннадьевна,1979-11-16,2009-07-20,10
Фомин Моисей Филатович,1991-08-02,Виноградова Олимпиада Станиславовна,1983-08-19,2009-07-21,3
Быков Гостомысл Филатович,1961-12-16,Орлова Акулина Дмитриевна,1984-07-21,2009-07-25,10
Игнатов Аркадий Гурьевич,1985-12-10,Романова Ангелина Антоновна,1977-06-08,2009-07-26,6
Беляков Прокл Изотович,1965-12-23,Суворова Нонна Афанасьевна,1963-02-15,2009-07-26,10
Васильев Прокл Марсович,1982-06-23,Большакова Октябрина Егоровна,1965-05-07,2009-08-05,4
Голубев Марк Якубович,1964-07-09,Новикова Агата Архиповна,1988-07-20,2009-08-06,4
Яковлев Фрол Демидович,1987-12-17,Андреева Милица Геннадиевна,1967-05-22,2009-08-08,8
Кириллов Нестор Ааронович,1986-07-26,Колесникова Фаина Юльевна,1966-10-09,2009-08-09,2
Титов Ипат Чеславович,1966-09-12,Куликова Нина Ильинична,1989-03-02,2009-08-10,5
Кулаков Вацлав Ефремович,1991-09-04,Родионова Эмилия Юрьевна,1983-02-02,2009-08-13,3
Артемьев Устин Алексеевич,1975-01-17,Капустина Зинаида Васильевна,1965-11-15,2009-08-13,5
Соболев Ермолай Димитриевич,1990-03-12,Морозова Ульяна Антоновна,1963-08-28,2009-08-14,3
Романов Демьян Дорофеевич,1960-03-06,Лихачева Ангелина Юрьевна,1985-05-07,2009-08-15,6
Соколов Сила Брониславович,1968-01-10,Кулагина Пелагея Наумовна,1967-01-28,2009-08-15,9
Блинов Игорь Харитонович,1968-05-24,Ковалева Валентина Матвеевна,1977-10-07,2009-08-17,8
Филатов Евграф Артемьевич,1986-10-27,Цветкова Александра Анатольевна,1990-11-04,2009-08-18,7
Комиссаров Емельян Витальевич,1986-03-20,Корнилова Анжела Егоровна,1985-10-24,2009-08-22,2
Кузьмин Мартын Августович,1976-02-18,Мясникова Наина Ждановна,1987-04-07,2009-08-22,4
Быков Потап Адамович,1985-04-11,Морозова Татьяна Валентиновна,1967-07-21,2009-08-23,2
Павлов Осип Игнатович,1983-06-03,Корнилова Кира Леонидовна,1980-06-17,2009-08-23,6
Носов Модест Артемьевич,1962-05-16,Королева Фаина Ивановна,1985-04-14,2009-08-25,5
Соболев Назар Григорьевич,1968-04-08,Дементьева Нонна Эдуардовна,1991-09-16,2009-08-26,1
Емельянов Ермолай Ефстафьевич,1965-01-05,Мишина Любовь Кирилловна,1990-05-20,2009-08-27,10
Федотов Никодим Викторович,1968-12-20,Мясникова Александра Святославовна,1990-03-02,2009-09-01,8
Калашников Лаврентий Матвеевич,1990-06-22,Жукова Маргарита Вениаминовна,1983-08-24,2009-09-02,3
Королев Михей Адамович,1983-10-04,Воронова Фаина Юрьевна,1972-08-10,2009-09-04,10
Громов Модест Трофимович,1969-04-11,Емельянова София Сергеевна,1991-01-27,2009-09-07,4
Кулагин Арсений Вилорович,1968-05-24,Кабанова Мария Ниловна,1977-12-19,2009-09-07,9
Павлов Кузьма Чеславович,1971-05-06,Самойлова Регина Леоновна,1988-09-10,2009-09-07,10
Орлов Аполлон Феоктистович,1973-02-01,Кудряшова Пелагея Болеславовна,1977-07-26,2009-09-09,2
Кондратьев Адриан Давыдович,1985-01-23,Белоусова Анжелика Игоревна,1965-08-20,2009-09-09,5
Симонов Фирс Харламович,1966-08-17,Зайцева Эмилия Яковлевна,1986-05-19,2009-09-09,8
Суворов Ким Чеславович,1989-12-19,Гусева Фаина Даниловна,1969-01-03,2009-09-09,8
Гуляев Вадим Ерофеевич,1964-09-05,Куликова Зинаида Эльдаровна,1986-02-27,2009-09-13,1
Кондратьев Лев Игнатьевич,1982-08-10,Зимина Александра Ждановна,1968-03-06,2009-09-13,10
Ларионов Пров Аксёнович,1972-11-15,Гаврилова Вера Тимофеевна,1988-12-04,2009-09-14,1
Цветков Герман Витальевич,1982-07-18,Терентьева Анжелика Вячеславовна,1990-10-27,2009-09-16,3
Быков Герасим Захарьевич,1960-12-25,Антонова Надежда Евгеньевна,1984-02-21,2009-09-16,6
Колобов Евсей Фадеевич,1986-12-16,Ефремова Валерия Борисовна,1987-08-28,2009-09-16,7
Емельянов Василий Зиновьевич,1984-10-08,Горбачева Агата Евгеньевна,1977-05-01,2009-09-17,3
Белоусов Любосмысл Власович,1984-02-22,Яковлева Элеонора Николаевна,1986-04-02,2009-09-20,5
Ситников Владислав Димитриевич,1990-03-24,Филиппова София Станиславовна,1972-11-08,2009-09-22,7
Тетерин Аникита Адамович,1966-08-26,Красильникова Галина Олеговна,1960-06-22,2009-09-23,3
Щукин Автоном Евсеевич,1979-08-27,Стрелкова Людмила Тимуровна,1979-07-05,2009-09-23,10
Карпов Виталий Теймуразович,1970-04-25,Носкова Таисия Геннадиевна,1964-10-11,2009-09-24,7
Зайцев Родион Валерианович,1981-03-17,Петухова Вероника Павловна,1974-12-24,2009-09-25,2
Кудрявцев Эдуард Владиславович,1987-05-15,Шилова Нинель Вячеславовна,1967-06-11,2009-09-26,9
Хохлов Евсей Федосьевич,1984-07-17,Кабанова Елизавета Сергеевна,1968-11-03,2009-09-27,7
Лукин Радован Ильясович,1961-11-10,Корнилова Нонна Сергеевна,1985-10-27,2009-09-28,9
Игнатьев Боян Викторович,1977-12-11,Тихонова Валерия Ивановна,1972-06-21,2009-10-01,1
Сорокин Евлампий Анатольевич,1983-01-21,Лапина Лариса Робертовна,1984-12-27,2009-10-01,2
Романов Фома Яковлевич,1983-04-23,Галкина Любовь Геннадьевна,1983-01-24,2009-10-01,8
Бобров Кирилл Трофимович,1970-08-28,Сазонова Агата Петровна,1991-11-19,2009-10-02,8
Меркушев Илья Афанасьевич,1966-04-24,Устинова Нонна Юльевна,1991-09-26,2009-10-02,9
Веселов Глеб Димитриевич,1991-10-06,Михеева Агафья Максимовна,1981-04-25,2009-10-03,9
Цветков Амос Геннадиевич,1969-11-17,Кошелева Евпраксия Кирилловна,1991-03-21,2009-10-04,5
Артемьев Орест Димитриевич,1975-09-15,Шестакова Фаина Архиповна,1963-05-22,2009-10-05,1
Гусев Любомир Яковлевич,1981-04-08,Дорофеева Вера Ниловна,1974-03-10,2009-10-05,1
Суханов Яков Федосеевич,1971-03-24,Силина Варвара Матвеевна,1985-05-27,2009-10-07,9
Третьяков Владлен Германович,1990-09-20,Моисеева Фёкла Васильевна,1988-05-21,2009-10-08,6
Беляков Мина Васильевич,1990-11-11,Савельева Валентина Аркадьевна,1987-08-05,2009-10-09,2
Воронцов Прокофий Тимурович,1967-08-21,Гущина Наталья Романовна,1991-10-26,2009-10-09,5
Евдокимов Матвей Ануфриевич,1976-07-14,Наумова Нина Сергеевна,1977-04-17,2009-10-10,4
Рыбаков Елизар Игоревич,1961-11-19,Воронцова Дарья Владиславовна,1964-02-20,2009-10-10,5
Кондратьев Валентин Александрович,1978-12-17,Фомина Лариса Андреевна,1987-12-19,2009-10-14,6
Беляков Юлиан Яковлевич,1976-02-24,Самойлова Маргарита Константиновна,1990-03-28,2009-10-15,9
Быков Анисим Викентьевич,1973-03-21,Орехова Тамара Оскаровна,1977-08-01,2009-10-16,4
Дементьев Трифон Федосьевич,1989-09-19,Терентьева Василиса Ефимовна,1981-06-03,2009-10-17,6
Мамонтов Эмиль Харлампьевич,1970-11-14,Зимина Елизавета Богдановна,1971-05-04,2009-10-22,4
Мишин Изот Витальевич,1977-05-08,Крылова Елена Евгеньевна,1989-08-02,2009-10-23,9
Шестаков Никита Авдеевич,1968-05-07,Уварова Наталья Наумовна,1985-02-09,2009-10-23,10
Симонов Селиверст Гурьевич,1989-06-24,Зайцева Алевтина Егоровна,1978-08-02,2009-10-24,10
Игнатьев Олег Фёдорович,1967-01-23,Дьячкова Евдокия Вениаминовна,1980-02-09,2009-10-27,1
Самойлов Ростислав Ааронович,1983-11-24,Гордеева Светлана Юрьевна,1969-09-07,2009-10-27,2
Журавлев Леонтий Иларионович,1976-01-11,Муравьева Милица Никифоровна,1988-10-06,2009-11-01,8
Буров Милий Венедиктович,1969-09-15,Медведева Виктория Афанасьевна,1964-02-19,2009-11-04,3
Горшков Якуб Жанович,1967-07-04,Тимофеева Татьяна Анатольевна,1967-05-28,2009-11-07,3
Симонов Карл Исидорович,1988-02-08,Баранова Кира Федоровна,1988-01-03,2009-11-09,2
Ершов Марк Аверьянович,1986-11-12,Матвеева Валентина Константиновна,1970-11-19,2009-11-13,2
Брагин Леонид Феофанович,1989-08-25,Громова Акулина Вениаминовна,1964-09-01,2009-11-16,9
Денисов Ким Изотович,1986-10-26,Комарова Валентина Алексеевна,1991-08-10,2009-11-17,2
Кузьмин Аким Феодосьевич,1988-02-06,Ершова Людмила Филипповна,1985-08-04,2009-11-18,4
Чернов Юлиан Антипович,1990-07-11,Устинова Антонина Вениаминовна,1975-12-16,2009-11-19,9
Ковалев Радим Жанович,1968-01-11,Евсеева Евфросиния Эдуардовна,1991-02-14,2009-11-20,1
Туров Рюрик Игнатович,1991-12-07,Артемьева Анжела Степановна,1981-11-03,2009-11-22,2
Матвеев Владимир Тарасович,1985-03-11,Гущина Акулина Игоревна,1976-12-26,2009-11-23,3
Молчанов Софрон Герасимович,1987-09-11,Вишнякова Ирина Геннадиевна,1976-12-24,2009-11-23,10
Зайцев Иван Гавриилович,1977-11-23,Савельева Лукия Леонидовна,1987-07-01,2009-11-24,10
Агафонов Станислав Даниилович,1986-01-24,Горбунова Ольга Юрьевна,1988-05-05,2009-11-25,6
Филиппов Ратибор Даниилович,1962-01-18,Фомина Евдокия Леонидовна,1975-06-06,2009-11-25,7
Копылов Егор Федосьевич,1983-10-25,Кабанова София Николаевна,1976-01-02,2009-11-25,8
Мартынов Кондратий Юлианович,1970-06-02,Фомичева Валентина Ефимовна,1977-07-16,2009-11-26,7
Ершов Софон Гавриилович,1971-02-23,Антонова Полина Антоновна,1982-12-01,2009-11-26,10
Панфилов Игнатий Игнатович,1978-07-15,Якушева Ираида Кузьминична,1965-07-12,2009-11-27,3
Нестеров Борис Гавриилович,1960-10-23,Тихонова Ольга Ниловна,1983-11-10,2009-11-27,5
Соловьев Авксентий Ерофеевич,1991-01-10,Князева Иванна Захаровна,1984-11-26,2009-11-27,6
Сидоров Ладимир Геннадиевич,1972-08-10,Дорофеева Ольга Геннадьевна,1974-05-25,2009-11-27,8
Трофимов Орест Гертрудович,1991-06-21,Никифорова Елизавета Тимуровна,1969-09-28,2009-11-28,1
Щукин Игорь Викентьевич,1976-02-03,Королева Марина Борисовна,1960-08-13,2009-12-04,1
Зуев Соломон Ефимович,1988-06-21,Константинова Евдокия Андреевна,1980-01-08,2009-12-04,8
Потапов Олимпий Антипович,1974-04-25,Бобылева Вера Владимировна,1974-01-17,2009-12-05,2
Новиков Нифонт Богданович,1989-06-02,Шарапова Зинаида Кирилловна,1975-05-05,2009-12-06,2
Пахомов Феофан Аксёнович,1991-08-10,Брагина Регина Кирилловна,1981-09-01,2009-12-06,4
Комаров Афанасий Димитриевич,1966-03-20,Сергеева Иванна Валериевна,1977-04-23,2009-12-06,9
Миронов Филипп Теймуразович,1965-12-10,Михеева Варвара Геннадьевна,1991-12-26,2009-12-07,2
Рябов Артем Жоресович,1987-04-10,Белякова Людмила Евгеньевна,1975-12-23,2009-12-07,3
Денисов Конон Валентинович,1982-11-27,Шубина Клавдия Феликсовна,1960-04-01,2009-12-07,5
Куликов Симон Марсович,1990-06-24,Копылова Агафья Никифоровна,1962-07-06,2009-12-07,10
Владимиров Викторин Демидович,1969-05-03,Григорьева Ольга Константиновна,1965-11-25,2009-12-08,1
Шаров Филарет Елисеевич,1976-08-22,Крылова Евпраксия Кирилловна,1990-12-04,2009-12-10,4
Мартынов Евсей Геннадиевич,1973-04-01,Дорофеева Варвара Вениаминовна,1978-01-15,2009-12-10,10
Авдеев Ратибор Филимонович,1963-02-20,Гуляева Таисия Станиславовна,1984-03-11,2009-12-11,7
Щербаков Варфоломей Захарьевич,1988-11-16,Михеева Глафира Натановна,1979-05-10,2009-12-13,3
Андреев Евдоким Фадеевич,1962-07-08,Константинова Наталья Богдановна,1975-12-13,2009-12-13,10
Носов Нестор Чеславович,1988-01-03,Мартынова Акулина Юрьевна,1991-12-17,2009-12-15,7
Сергеев Владилен Фомич,1963-09-03,Щербакова Ангелина Натановна,1975-12-24,2009-12-15,7
Гурьев Аристарх Вячеславович,1977-03-21,Павлова Лидия Кузьминична,1960-01-07,2009-12-17,2
Шашков Аскольд Ааронович,1987-06-05,Морозова Анжелика Геннадиевна,1966-08-09,2009-12-19,8
Яковлев Лавр Жанович,1981-08-06,Кудряшова Алла Максимовна,1984-11-16,2009-12-20,1
Исаков Макар Архипович,1975-06-13,Шарова Елизавета Георгиевна,1963-07-22,2009-12-20,2
Цветков Сергей Георгиевич,1977-08-22,Абрамова Ия Анатольевна,1973-06-18,2009-12-24,10
Носков Трифон Жанович,1984-02-02,Фролова Регина Болеславовна,1991-10-26,2009-12-28,1
Самойлов Вячеслав Аксёнович,1970-09-21,Гурьева Алевтина Аркадьевна,1982-04-26,2009-12-28,5
Рожков Изот Анисимович,1967-12-20,Кудрявцева Раиса Ефимовна,1966-04-28,2010-01-01,1
Исаев Харитон Ануфриевич,1989-10-27,Емельянова Алина Кузьминична,1991-06-03,2010-01-01,10
Мартынов Ярослав Феоктистович,1965-09-10,Хохлова Татьяна Геннадьевна,1984-08-07,2010-01-02,8
Сергеев Ювеналий Фёдорович,1976-10-22,Дмитриева Лукия Геннадиевна,1984-04-24,2010-01-02,10
Фадеев Мариан Арсеньевич,1960-01-06,Тетерина Марина Геннадиевна,1970-10-14,2010-01-03,2
Туров Борислав Филатович,1961-03-15,Вишнякова Милица Станиславовна,1991-08-22,2010-01-04,7
Корнилов Орест Юлианович,1969-08-07,Назарова Мария Кузьминична,1981-06-21,2010-01-05,10
Галкин Епифан Егорович,1969-09-02,Орлова Людмила Федоровна,1978-03-12,2010-01-06,1
Жуков Ферапонт Владиславович,1980-08-20,Воробьева Элеонора Дмитриевна,1968-02-16,2010-01-06,2
Субботин Автоном Иосипович,1970-11-18,Кудрявцева Евгения Матвеевна,1988-02-12,2010-01-07,9
Якушев Каллистрат Алексеевич,1971-05-19,Одинцова Алла Петровна,1992-02-25,2010-01-08,9
Михеев Лев Дмитриевич,1962-01-27,Жданова Ираида Кузьминична,1980-11-11,2010-01-09,8
Григорьев Венедикт Феоктистович,1961-07-26,Суворова Элеонора Константиновна,1981-04-05,2010-01-09,10
Тетерин Михаил Ерофеевич,1961-01-08,Медведева Олимпиада Евгеньевна,1983-11-21,2010-01-10,6
Дмитриев Корнил Александрович,1964-05-11,Копылова Василиса Андреевна,1989-12-24,2010-01-10,10
Калашников Сократ Исидорович,1977-02-11,Ларионова Светлана Натановна,1981-05-15,2010-01-11,2
Шилов Адриан Тарасович,1992-10-06,Кудрявцева Прасковья Архиповна,1981-03-25,2010-01-12,5
Вишняков Варфоломей Арсеньевич,1985-06-04,Пестова Ульяна Александровна,1972-09-27,2010-01-12,7
Васильев Тимур Тихонович,1969-06-24,Герасимова Эмилия Андреевна,1969-08-09,2010-01-13,1
Ефремов Якуб Дмитриевич,1990-07-11,Лобанова Прасковья Викторовна,1982-07-13,2010-01-13,1
Сергеев Лукьян Васильевич,1981-02-24,Кабанова Татьяна Макаровна,1985-06-16,2010-01-13,1
Щукин Юлиан Викентьевич,1974-07-02,Шубина Александра Робертовна,1969-02-01,2010-01-13,6
Казаков Иосиф Марсович,1989-09-14,Тимофеева София Станиславовна,1971-03-22,2010-01-16,2
Воронов Любим Тихонович,1964-12-02,Самсонова Эмилия Феликсовна,1966-04-28,2010-01-17,4
Голубев Велимир Фролович,1989-03-18,Силина Елена Федоровна,1982-01-28,2010-01-17,4
Евсеев Эрнст Валерианович,1991-03-13,Королева Раиса Ниловна,1965-02-24,2010-01-18,6
Миронов Николай Герасимович,1991-09-17,Лихачева Алевтина Георгиевна,1975-09-21,2010-01-20,4
Захаров Ерофей Арсенович,1960-11-23,Емельянова Евдокия Вадимовна,1988-07-05,2010-01-20,6
Соловьев Владлен Фёдорович,1992-01-05,Соловьева София Владиславовна,1972-06-14,2010-01-21,1
Копылов Будимир Трофимович,1965-02-12,Артемьева Ульяна Ивановна,1978-08-23,2010-01-21,9
Игнатов Андрей Матвеевич,1969-02-13,Романова Нинель Константиновна,1963-09-06,2010-01-22,2
Никитин Денис Адрианович,1965-05-02,Блинова Пелагея Яковлевна,1979-01-22,2010-01-22,4
Волков Сергей Ильич,1979-08-01,Николаева Дарья Ефимовна,1966-10-06,2010-01-25,4
Игнатьев Азарий Трофимович,1968-02-01,Фомина Марина Кузьминична,1992-03-18,2010-01-26,9
Галкин Велимир Борисович,1984-06-10,Сорокина Жанна Ивановна,1963-03-19,2010-01-27,1
Филиппов Лучезар Дорофеевич,1976-08-18,Никонова Фаина Наумовна,1968-10-11,2010-01-27,3
Зимин Виталий Евсеевич,1963-11-01,Воронцова Акулина Викторовна,1970-05-24,2010-01-27,4
Наумов Леонид Адамович,1970-12-03,Максимова Тамара Вячеславовна,1985-09-18,2010-01-27,10
Давыдов Савватий Иосипович,1992-02-07,Мухина Ангелина Георгиевна,1969-10-16,2010-01-28,2
Михеев Агап Аверьянович,1985-03-09,Красильникова Нина Артемовна,1987-09-28,2010-02-02,7
Наумов Емельян Ануфриевич,1976-05-28,Потапова Светлана Вениаминовна,1992-10-18,2010-02-03,10
Григорьев Карп Бориславович,1980-06-28,Родионова Глафира Львовна,1975-11-22,2010-02-05,7
Белов Моисей Яковлевич,1985-07-27,Сорокина Василиса Станиславовна,1982-07-25,2010-02-06,9
Рыбаков Фирс Евсеевич,1972-05-22,Евсеева Анжела Руслановна,1989-12-09,2010-02-07,2
Попов Самуил Ефимьевич,1977-08-04,Максимова Ульяна Робертовна,1976-09-13,2010-02-08,6
Куликов Ратибор Фокич,1973-06-20,Фомичева Олимпиада Рубеновна,1978-05-21,2010-02-08,8
Гущин Арефий Давыдович,1968-06-13,Устинова Оксана Юльевна,1989-11-17,2010-02-09,1
Щербаков Викторин Эдгарович,1972-11-10,Корнилова Наина Николаевна,1983-07-17,2010-02-09,8
Захаров Фотий Афанасьевич,1974-08-21,Никитина Марфа Альбертовна,1987-05-07,2010-02-10,5
Кошелев Милован Бенедиктович,1985-03-16,Артемьева Наина Борисовна,1979-06-15,2010-02-12,2
Ларионов Мартын Борисович,1960-07-04,Агафонова Анастасия Павловна,1985-01-03,2010-02-14,1
Артемьев Спартак Андреевич,1992-08-07,Никитина Глафира Юрьевна,1973-07-07,2010-02-14,2
Лаврентьев Фока Валерьевич,1979-02-28,Беляева Маргарита Ильинична,1977-03-05,2010-02-16,1
Калашников Ростислав Евсеевич,1977-06-04,Мясникова Тамара Ефимовна,1974-02-03,2010-02-16,9
Галкин Никандр Дорофеевич,1977-10-05,Полякова Юлия Робертовна,1962-01-05,2010-02-17,4
Филатов Пантелеймон Даниилович,1963-08-28,Щербакова Антонина Кузьминична,1985-10-06,2010-02-18,9
Лазарев Мирон Викентьевич,1962-07-05,Галкина Прасковья Егоровна,1963-10-16,2010-02-21,1
Гуляев Иларион Жоресович,1990-06-02,Игнатьева Элеонора Захаровна,1960-03-17,2010-02-22,9
Лыткин Спиридон Афанасьевич,1985-02-27,Федорова Клавдия Богдановна,1968-09-09,2010-02-23,6
Романов Прохор Харитонович,1972-11-17,Якушева Кира Матвеевна,1985-08-28,2010-02-24,2
Куликов Орест Абрамович,1983-04-19,Волкова Фёкла Тимофеевна,1981-11-28,2010-02-24,5
Константинов Назар Валерианович,1985-01-21,Щербакова Фаина Эдуардовна,1960-08-04,2010-02-24,6
Мухин Артем Елисеевич,1962-10-22,Сидорова Анжелика Андреевна,1988-08-09,2010-02-25,6
Шашков Пантелеймон Арсеньевич,1992-08-07,Шестакова Анна Геннадиевна,1984-10-24,2010-02-25,10
Виноградов Чеслав Тихонович,1971-06-02,Фомичева Агафья Кирилловна,1988-10-03,2010-02-27,2
